OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup,RegionName
6066,10902,20,2,0,46,5,25000,50000,40s,Medium-Price,2021-05-25 23:59:00,Tuesday,23:59:00,2021,Spring,PrimeTime,S-City
6067,10313,20,6,0,22,10,28900,173400,20s,Medium-Price,2021-04-15 22:39:00,Thursday,22:39:00,2021,Spring,PrimeTime,G-City
6068,10281,20,8,1,27,3,23300,186400,20s,Medium-Price,2021-04-01 16:37:00,Thursday,16:37:00,2021,Spring,DayTime,P-City
6069,10171,20,5,0,21,3,28200,141000,20s,Medium-Price,2021-06-08 22:16:00,Tuesday,22:16:00,2021,Summer,PrimeTime,P-City
6070,10558,20,3,1,26,6,29100,87300,20s,Medium-Price,2021-06-30 22:20:00,Wednesday,22:20:00,2021,Summer,PrimeTime,I-City
6071,10203,20,1,1,20,5,28100,28100,10s,Medium-Price,2021-05-16 21:00:00,Sunday,21:00:00,2021,Spring,PrimeTime,S-City
6072,10494,20,4,0,28,5,24700,98800,20s,Medium-Price,2021-04-02 03:50:00,Friday,03:50:00,2021,Spring,DayBreak,S-City
6073,10525,10,5,0,25,6,35300,176500,20s,High-Price,2021-04-22 21:35:00,Thursday,21:35:00,2021,Spring,PrimeTime,I-City
6074,10005,20,1,1,25,5,30200,30200,20s,Medium-Price,2021-05-25 20:03:00,Tuesday,20:03:00,2021,Spring,PrimeTime,S-City
6075,10759,20,3,0,24,5,30200,90600,20s,Medium-Price,2021-06-09 18:43:00,Wednesday,18:43:00,2021,Summer,DayTime,S-City
6076,10738,20,2,0,26,7,21100,42200,20s,Medium-Price,2021-04-15 22:32:00,Thursday,22:32:00,2021,Spring,PrimeTime,T-City
6077,10101,20,4,1,32,6,20600,82400,30s,Medium-Price,2021-05-13 22:58:00,Thursday,22:58:00,2021,Spring,PrimeTime,I-City
6078,10677,20,6,1,38,7,32100,192600,30s,Medium-Price,2021-06-17 21:08:00,Thursday,21:08:00,2021,Summer,PrimeTime,T-City
6079,10094,10,5,1,40,5,34200,171000,30s,High-Price,2021-04-06 21:47:00,Tuesday,21:47:00,2021,Spring,PrimeTime,S-City
6080,10679,20,3,0,29,6,31700,95100,20s,Medium-Price,2021-05-07 21:45:00,Friday,21:45:00,2021,Spring,PrimeTime,I-City
6081,10331,20,3,0,19,1,25400,76200,10s,Medium-Price,2021-06-12 20:03:00,Saturday,20:03:00,2021,Summer,PrimeTime,Y-City
6082,10555,20,1,0,53,6,23500,23500,50s,Medium-Price,2021-06-10 21:47:00,Thursday,21:47:00,2021,Summer,PrimeTime,I-City
6083,10804,20,4,0,27,6,26400,105600,20s,Medium-Price,2021-06-04 21:18:00,Friday,21:18:00,2021,Summer,PrimeTime,I-City
6084,10867,20,5,0,77,6,24500,122500,60s+,Medium-Price,2021-05-02 21:55:00,Sunday,21:55:00,2021,Spring,PrimeTime,I-City
6085,10571,20,5,0,26,6,25300,126500,20s,Medium-Price,2021-06-23 23:49:00,Wednesday,23:49:00,2021,Summer,PrimeTime,I-City
6086,10717,20,2,0,29,6,23800,47600,20s,Medium-Price,2021-04-19 23:52:00,Monday,23:52:00,2021,Spring,PrimeTime,I-City
6087,10534,20,3,0,28,9,22600,67800,20s,Medium-Price,2021-05-30 22:26:00,Sunday,22:26:00,2021,Spring,PrimeTime,D-City
6088,10583,20,10,0,22,5,25700,257000,20s,Medium-Price,2021-04-13 22:28:00,Tuesday,22:28:00,2021,Spring,PrimeTime,S-City
6089,10480,20,4,0,25,5,31100,124400,20s,Medium-Price,2021-06-16 20:13:00,Wednesday,20:13:00,2021,Summer,PrimeTime,S-City
6090,10653,20,3,0,51,5,30200,90600,50s,Medium-Price,2021-04-12 22:17:00,Monday,22:17:00,2021,Spring,PrimeTime,S-City
6091,10299,10,8,0,29,7,35300,282400,20s,High-Price,2021-06-27 07:36:00,Sunday,07:36:00,2021,Summer,DayBreak,T-City
6092,10707,20,2,1,23,2,22800,45600,20s,Medium-Price,2021-04-01 20:31:00,Thursday,20:31:00,2021,Spring,PrimeTime,H-City
6093,10948,20,7,1,28,8,27500,192500,20s,Medium-Price,2021-06-29 22:00:00,Tuesday,22:00:00,2021,Summer,PrimeTime,B-City
6094,10152,20,8,0,29,5,24400,195200,20s,Medium-Price,2021-06-28 10:10:00,Monday,10:10:00,2021,Summer,DayTime,S-City
6095,10921,20,7,1,30,2,23900,167300,20s,Medium-Price,2021-04-22 23:48:00,Thursday,23:48:00,2021,Spring,PrimeTime,H-City
6096,10384,20,3,0,24,5,26500,79500,20s,Medium-Price,2021-04-27 20:00:00,Tuesday,20:00:00,2021,Spring,PrimeTime,S-City
6097,10843,20,1,0,18,3,24300,24300,10s,Medium-Price,2021-05-16 23:21:00,Sunday,23:21:00,2021,Spring,PrimeTime,P-City
6098,10242,20,4,1,27,5,31100,124400,20s,Medium-Price,2021-05-05 20:52:00,Wednesday,20:52:00,2021,Spring,PrimeTime,S-City
6099,10716,20,4,0,40,3,25600,102400,30s,Medium-Price,2021-04-06 23:35:00,Tuesday,23:35:00,2021,Spring,PrimeTime,P-City
6100,10055,20,3,0,55,6,22900,68700,50s,Medium-Price,2021-04-17 11:52:00,Saturday,11:52:00,2021,Spring,DayTime,I-City
6101,10105,20,1,0,21,7,27400,27400,20s,Medium-Price,2021-05-15 13:02:00,Saturday,13:02:00,2021,Spring,DayTime,T-City
6102,10438,20,4,0,30,3,31300,125200,20s,Medium-Price,2021-06-02 23:12:00,Wednesday,23:12:00,2021,Summer,PrimeTime,P-City
6103,10965,10,2,0,40,3,34100,68200,30s,High-Price,2021-05-26 20:28:00,Wednesday,20:28:00,2021,Spring,PrimeTime,P-City
6104,10227,20,6,0,22,4,25600,153600,20s,Medium-Price,2021-04-22 21:30:00,Thursday,21:30:00,2021,Spring,PrimeTime,K-State
6105,10594,20,9,0,31,7,21300,191700,30s,Medium-Price,2021-04-14 22:47:00,Wednesday,22:47:00,2021,Spring,PrimeTime,T-City
6106,10581,20,1,0,24,4,26400,26400,20s,Medium-Price,2021-05-08 21:36:00,Saturday,21:36:00,2021,Spring,PrimeTime,K-State
6107,10155,20,8,0,27,5,25600,204800,20s,Medium-Price,2021-05-22 20:11:00,Saturday,20:11:00,2021,Spring,PrimeTime,S-City
6108,10553,20,2,0,27,6,23500,47000,20s,Medium-Price,2021-05-30 14:25:00,Sunday,14:25:00,2021,Spring,DayTime,I-City
6109,10776,20,7,1,29,5,19200,134400,20s,Medium-Price,2021-05-10 11:12:00,Monday,11:12:00,2021,Spring,DayTime,S-City
6110,10131,20,9,0,35,5,22100,198900,30s,Medium-Price,2021-05-18 23:20:00,Tuesday,23:20:00,2021,Spring,PrimeTime,S-City
6111,10099,30,1,0,37,5,12900,12900,30s,Low-Price,2021-06-09 20:40:00,Wednesday,20:40:00,2021,Summer,PrimeTime,S-City
6112,10098,20,5,0,34,4,23900,119500,30s,Medium-Price,2021-05-30 23:57:00,Sunday,23:57:00,2021,Spring,PrimeTime,K-State
6113,10172,20,10,0,12,5,32600,326000,10s,Medium-Price,2021-04-17 21:31:00,Saturday,21:31:00,2021,Spring,PrimeTime,S-City
6114,10469,20,6,0,36,10,26500,159000,30s,Medium-Price,2021-04-25 22:22:00,Sunday,22:22:00,2021,Spring,PrimeTime,G-City
6115,10286,20,3,0,22,2,30900,92700,20s,Medium-Price,2021-06-08 21:32:00,Tuesday,21:32:00,2021,Summer,PrimeTime,H-City
6116,10749,20,8,0,26,7,27000,216000,20s,Medium-Price,2021-05-19 23:33:00,Wednesday,23:33:00,2021,Spring,PrimeTime,T-City
6117,10835,20,10,0,34,3,31300,313000,30s,Medium-Price,2021-04-22 21:27:00,Thursday,21:27:00,2021,Spring,PrimeTime,P-City
6118,10463,10,3,0,31,5,35300,105900,30s,High-Price,2021-04-09 23:56:00,Friday,23:56:00,2021,Spring,PrimeTime,S-City
6119,10754,20,2,1,24,6,27500,55000,20s,Medium-Price,2021-06-29 20:54:00,Tuesday,20:54:00,2021,Summer,PrimeTime,I-City
6120,10884,20,7,1,10,2,33400,233800,10s,Medium-Price,2021-05-28 14:38:00,Friday,14:38:00,2021,Spring,DayTime,H-City
6121,10203,20,4,1,20,5,20300,81200,10s,Medium-Price,2021-06-02 22:04:00,Wednesday,22:04:00,2021,Summer,PrimeTime,S-City
6122,10205,20,9,0,51,4,31700,285300,50s,Medium-Price,2021-06-26 21:17:00,Saturday,21:17:00,2021,Summer,PrimeTime,K-State
6123,10475,20,6,0,25,5,22600,135600,20s,Medium-Price,2021-05-22 23:29:00,Saturday,23:29:00,2021,Spring,PrimeTime,S-City
6124,10815,20,4,0,26,7,29500,118000,20s,Medium-Price,2021-05-28 22:03:00,Friday,22:03:00,2021,Spring,PrimeTime,T-City
6125,10936,20,2,1,17,5,30200,60400,10s,Medium-Price,2021-06-20 20:55:00,Sunday,20:55:00,2021,Summer,PrimeTime,S-City
6126,10881,20,4,1,29,6,26500,106000,20s,Medium-Price,2021-05-18 21:01:00,Tuesday,21:01:00,2021,Spring,PrimeTime,I-City
6127,10310,20,10,0,28,6,25600,256000,20s,Medium-Price,2021-04-25 16:56:00,Sunday,16:56:00,2021,Spring,DayTime,I-City
6128,10015,20,1,0,22,6,24500,24500,20s,Medium-Price,2021-06-19 22:58:00,Saturday,22:58:00,2021,Summer,PrimeTime,I-City
6129,10159,20,4,1,28,7,23300,93200,20s,Medium-Price,2021-06-25 22:18:00,Friday,22:18:00,2021,Summer,PrimeTime,T-City
6130,10964,20,3,0,27,5,23100,69300,20s,Medium-Price,2021-05-20 21:55:00,Thursday,21:55:00,2021,Spring,PrimeTime,S-City
6131,10719,20,2,0,59,7,22900,45800,50s,Medium-Price,2021-04-15 23:32:00,Thursday,23:32:00,2021,Spring,PrimeTime,T-City
6132,10242,20,2,1,27,5,32600,65200,20s,Medium-Price,2021-04-02 22:36:00,Friday,22:36:00,2021,Spring,PrimeTime,S-City
6133,10918,20,8,0,23,4,29500,236000,20s,Medium-Price,2021-05-31 23:06:00,Monday,23:06:00,2021,Spring,PrimeTime,K-State
6134,10933,20,3,0,32,4,26500,79500,30s,Medium-Price,2021-05-03 13:15:00,Monday,13:15:00,2021,Spring,DayTime,K-State
6135,10070,20,2,0,38,6,24700,49400,30s,Medium-Price,2021-04-25 22:46:00,Sunday,22:46:00,2021,Spring,PrimeTime,I-City
6136,10425,20,6,0,38,3,26400,158400,30s,Medium-Price,2021-04-07 21:41:00,Wednesday,21:41:00,2021,Spring,PrimeTime,P-City
6137,10242,20,1,1,27,5,31100,31100,20s,Medium-Price,2021-06-20 12:08:00,Sunday,12:08:00,2021,Summer,DayTime,S-City
6138,10621,30,4,0,33,5,17300,69200,30s,Low-Price,2021-04-28 23:17:00,Wednesday,23:17:00,2021,Spring,PrimeTime,S-City
6139,10145,20,1,1,28,8,25000,25000,20s,Medium-Price,2021-05-16 20:36:00,Sunday,20:36:00,2021,Spring,PrimeTime,B-City
6140,10767,20,10,1,29,7,23500,235000,20s,Medium-Price,2021-05-12 22:31:00,Wednesday,22:31:00,2021,Spring,PrimeTime,T-City
6141,10776,20,3,1,29,5,26000,78000,20s,Medium-Price,2021-05-28 21:27:00,Friday,21:27:00,2021,Spring,PrimeTime,S-City
6142,10981,20,1,0,28,9,30200,30200,20s,Medium-Price,2021-05-21 15:38:00,Friday,15:38:00,2021,Spring,DayTime,D-City
6143,10660,20,8,0,23,4,31700,253600,20s,Medium-Price,2021-05-23 22:43:00,Sunday,22:43:00,2021,Spring,PrimeTime,K-State
6144,10259,20,7,0,30,4,27100,189700,20s,Medium-Price,2021-05-29 13:37:00,Saturday,13:37:00,2021,Spring,DayTime,K-State
6145,10317,20,3,1,24,8,30200,90600,20s,Medium-Price,2021-06-18 22:46:00,Friday,22:46:00,2021,Summer,PrimeTime,B-City
6146,10673,20,1,0,32,5,32700,32700,30s,Medium-Price,2021-05-19 20:39:00,Wednesday,20:39:00,2021,Spring,PrimeTime,S-City
6147,10612,20,4,0,30,6,30200,120800,20s,Medium-Price,2021-04-10 21:16:00,Saturday,21:16:00,2021,Spring,PrimeTime,I-City
6148,10659,20,5,0,39,8,32700,163500,30s,Medium-Price,2021-05-22 20:44:00,Saturday,20:44:00,2021,Spring,PrimeTime,B-City
6149,10052,10,5,0,39,5,36000,180000,30s,High-Price,2021-06-04 20:40:00,Friday,20:40:00,2021,Summer,PrimeTime,S-City
6150,10560,20,3,0,31,5,26500,79500,30s,Medium-Price,2021-06-01 14:18:00,Tuesday,14:18:00,2021,Summer,DayTime,S-City
6151,10890,20,1,1,26,5,31100,31100,20s,Medium-Price,2021-05-09 13:26:00,Sunday,13:26:00,2021,Spring,DayTime,S-City
6152,10574,20,6,0,25,6,24400,146400,20s,Medium-Price,2021-05-11 10:45:00,Tuesday,10:45:00,2021,Spring,DayTime,I-City
6153,10914,20,2,1,27,5,31000,62000,20s,Medium-Price,2021-04-17 13:38:00,Saturday,13:38:00,2021,Spring,DayTime,S-City
6154,10835,10,2,0,34,3,35700,71400,30s,High-Price,2021-05-22 23:13:00,Saturday,23:13:00,2021,Spring,PrimeTime,P-City
6155,10695,20,1,1,27,5,19200,19200,20s,Medium-Price,2021-04-08 20:50:00,Thursday,20:50:00,2021,Spring,PrimeTime,S-City
6156,10778,20,9,1,35,5,25800,232200,30s,Medium-Price,2021-04-29 21:52:00,Thursday,21:52:00,2021,Spring,PrimeTime,S-City
6157,10683,20,10,1,28,6,31400,314000,20s,Medium-Price,2021-05-04 22:01:00,Tuesday,22:01:00,2021,Spring,PrimeTime,I-City
6158,10327,20,3,0,19,10,23900,71700,10s,Medium-Price,2021-06-17 22:18:00,Thursday,22:18:00,2021,Summer,PrimeTime,G-City
6159,10022,20,4,0,21,5,26000,104000,20s,Medium-Price,2021-05-12 20:24:00,Wednesday,20:24:00,2021,Spring,PrimeTime,S-City
6160,10434,20,8,0,25,5,28200,225600,20s,Medium-Price,2021-06-19 23:44:00,Saturday,23:44:00,2021,Summer,PrimeTime,S-City
6161,10302,20,3,1,23,5,27000,81000,20s,Medium-Price,2021-04-23 21:32:00,Friday,21:32:00,2021,Spring,PrimeTime,S-City
6162,10264,20,3,1,29,5,28900,86700,20s,Medium-Price,2021-05-08 21:28:00,Saturday,21:28:00,2021,Spring,PrimeTime,S-City
6163,10470,20,7,0,24,7,22800,159600,20s,Medium-Price,2021-06-11 20:51:00,Friday,20:51:00,2021,Summer,PrimeTime,T-City
6164,10586,20,9,0,50,4,28200,253800,40s,Medium-Price,2021-05-21 22:13:00,Friday,22:13:00,2021,Spring,PrimeTime,K-State
6165,10112,20,4,0,23,6,31600,126400,20s,Medium-Price,2021-05-13 14:57:00,Thursday,14:57:00,2021,Spring,DayTime,I-City
6166,10730,20,3,0,31,6,22900,68700,30s,Medium-Price,2021-04-12 14:30:00,Monday,14:30:00,2021,Spring,DayTime,I-City
6167,10915,20,3,0,30,4,25800,77400,20s,Medium-Price,2021-05-24 21:06:00,Monday,21:06:00,2021,Spring,PrimeTime,K-State
6168,10503,20,5,0,32,6,27100,135500,30s,Medium-Price,2021-06-30 19:02:00,Wednesday,19:02:00,2021,Summer,PrimeTime,I-City
6169,10445,20,6,1,21,5,25100,150600,20s,Medium-Price,2021-04-20 22:34:00,Tuesday,22:34:00,2021,Spring,PrimeTime,S-City
6170,10712,20,2,0,40,1,26000,52000,30s,Medium-Price,2021-05-14 23:01:00,Friday,23:01:00,2021,Spring,PrimeTime,Y-City
6171,10975,20,2,0,26,4,24300,48600,20s,Medium-Price,2021-05-22 23:17:00,Saturday,23:17:00,2021,Spring,PrimeTime,K-State
6172,10261,20,3,0,25,6,26000,78000,20s,Medium-Price,2021-05-10 14:18:00,Monday,14:18:00,2021,Spring,DayTime,I-City
6173,10114,20,5,0,31,5,29100,145500,30s,Medium-Price,2021-05-16 21:03:00,Sunday,21:03:00,2021,Spring,PrimeTime,S-City
6174,10989,20,1,0,30,4,32700,32700,20s,Medium-Price,2021-06-29 23:07:00,Tuesday,23:07:00,2021,Summer,PrimeTime,K-State
6175,10212,20,8,0,29,9,30500,244000,20s,Medium-Price,2021-04-29 21:28:00,Thursday,21:28:00,2021,Spring,PrimeTime,D-City
6176,10714,20,2,0,36,5,32300,64600,30s,Medium-Price,2021-04-05 13:10:00,Monday,13:10:00,2021,Spring,DayTime,S-City
6177,10732,20,9,0,32,6,27500,247500,30s,Medium-Price,2021-05-11 23:22:00,Tuesday,23:22:00,2021,Spring,PrimeTime,I-City
6178,10661,20,1,1,28,7,28100,28100,20s,Medium-Price,2021-05-26 21:30:00,Wednesday,21:30:00,2021,Spring,PrimeTime,T-City
6179,10963,20,3,0,27,6,32100,96300,20s,Medium-Price,2021-05-04 01:04:00,Tuesday,01:04:00,2021,Spring,DayBreak,I-City
6180,10782,20,7,1,54,7,25600,179200,50s,Medium-Price,2021-05-16 21:07:00,Sunday,21:07:00,2021,Spring,PrimeTime,T-City
6181,10446,20,4,0,15,5,31400,125600,10s,Medium-Price,2021-04-20 21:27:00,Tuesday,21:27:00,2021,Spring,PrimeTime,S-City
6182,10887,20,8,1,24,4,27000,216000,20s,Medium-Price,2021-05-18 15:53:00,Tuesday,15:53:00,2021,Spring,DayTime,K-State
6183,10225,10,1,0,28,6,34100,34100,20s,High-Price,2021-04-13 19:37:00,Tuesday,19:37:00,2021,Spring,PrimeTime,I-City
6184,10656,20,10,0,26,3,25200,252000,20s,Medium-Price,2021-05-28 22:19:00,Friday,22:19:00,2021,Spring,PrimeTime,P-City
6185,10635,20,1,1,17,6,20300,20300,10s,Medium-Price,2021-06-28 22:58:00,Monday,22:58:00,2021,Summer,PrimeTime,I-City
6186,10691,20,3,1,51,6,29500,88500,50s,Medium-Price,2021-04-08 22:42:00,Thursday,22:42:00,2021,Spring,PrimeTime,I-City
6187,10054,20,5,0,32,6,31100,155500,30s,Medium-Price,2021-04-23 14:30:00,Friday,14:30:00,2021,Spring,DayTime,I-City
6188,10838,20,1,0,34,3,31300,31300,30s,Medium-Price,2021-06-30 02:51:00,Wednesday,02:51:00,2021,Summer,DayBreak,P-City
6189,10717,20,6,0,29,6,21300,127800,20s,Medium-Price,2021-04-25 23:20:00,Sunday,23:20:00,2021,Spring,PrimeTime,I-City
6190,10171,20,6,0,21,3,28100,168600,20s,Medium-Price,2021-06-06 21:51:00,Sunday,21:51:00,2021,Summer,PrimeTime,P-City
6191,10934,20,4,0,26,5,23100,92400,20s,Medium-Price,2021-05-27 22:32:00,Thursday,22:32:00,2021,Spring,PrimeTime,S-City
6192,10646,10,4,0,27,6,34100,136400,20s,High-Price,2021-04-05 22:50:00,Monday,22:50:00,2021,Spring,PrimeTime,I-City
6193,10821,20,5,0,36,4,28100,140500,30s,Medium-Price,2021-05-27 23:41:00,Thursday,23:41:00,2021,Spring,PrimeTime,K-State
6194,10625,20,6,0,21,7,30200,181200,20s,Medium-Price,2021-05-25 22:19:00,Tuesday,22:19:00,2021,Spring,PrimeTime,T-City
6195,10573,20,5,1,33,5,23300,116500,30s,Medium-Price,2021-05-28 20:21:00,Friday,20:21:00,2021,Spring,PrimeTime,S-City
6196,10828,20,2,0,26,3,29100,58200,20s,Medium-Price,2021-05-10 20:25:00,Monday,20:25:00,2021,Spring,PrimeTime,P-City
6197,10799,20,8,0,31,7,32300,258400,30s,Medium-Price,2021-04-19 23:22:00,Monday,23:22:00,2021,Spring,PrimeTime,T-City
6198,10136,20,3,0,20,3,30300,90900,10s,Medium-Price,2021-04-26 14:05:00,Monday,14:05:00,2021,Spring,DayTime,P-City
6199,10213,20,9,1,29,5,22000,198000,20s,Medium-Price,2021-05-20 15:24:00,Thursday,15:24:00,2021,Spring,DayTime,S-City
6200,10852,20,1,1,29,8,25200,25200,20s,Medium-Price,2021-06-01 21:13:00,Tuesday,21:13:00,2021,Summer,PrimeTime,B-City
6201,10291,20,5,0,41,7,22900,114500,40s,Medium-Price,2021-04-24 14:57:00,Saturday,14:57:00,2021,Spring,DayTime,T-City
6202,10539,20,6,1,21,6,23800,142800,20s,Medium-Price,2021-05-22 20:12:00,Saturday,20:12:00,2021,Spring,PrimeTime,I-City
6203,10296,20,6,0,31,5,27400,164400,30s,Medium-Price,2021-06-22 02:53:00,Tuesday,02:53:00,2021,Summer,DayBreak,S-City
6204,10972,20,5,0,25,6,25100,125500,20s,Medium-Price,2021-04-16 21:01:00,Friday,21:01:00,2021,Spring,PrimeTime,I-City
6205,10595,10,5,0,23,5,37400,187000,20s,High-Price,2021-06-14 19:10:00,Monday,19:10:00,2021,Summer,PrimeTime,S-City
6206,10658,20,4,0,36,1,33400,133600,30s,Medium-Price,2021-06-24 13:14:00,Thursday,13:14:00,2021,Summer,DayTime,Y-City
6207,10384,20,3,0,24,5,28100,84300,20s,Medium-Price,2021-06-20 20:07:00,Sunday,20:07:00,2021,Summer,PrimeTime,S-City
6208,10705,20,5,1,32,8,27000,135000,30s,Medium-Price,2021-06-19 23:39:00,Saturday,23:39:00,2021,Summer,PrimeTime,B-City
6209,10111,20,7,1,55,1,24700,172900,50s,Medium-Price,2021-04-03 20:32:00,Saturday,20:32:00,2021,Spring,PrimeTime,Y-City
6210,10702,20,9,0,25,6,29300,263700,20s,Medium-Price,2021-06-12 22:54:00,Saturday,22:54:00,2021,Summer,PrimeTime,I-City
6211,10567,20,7,0,23,5,20300,142100,20s,Medium-Price,2021-04-10 18:42:00,Saturday,18:42:00,2021,Spring,DayTime,S-City
6212,10645,20,9,0,25,4,26500,238500,20s,Medium-Price,2021-05-02 20:23:00,Sunday,20:23:00,2021,Spring,PrimeTime,K-State
6213,10977,10,1,0,31,6,36400,36400,30s,High-Price,2021-06-05 22:24:00,Saturday,22:24:00,2021,Summer,PrimeTime,I-City
6214,10057,20,8,1,29,5,18400,147200,20s,Medium-Price,2021-05-16 22:56:00,Sunday,22:56:00,2021,Spring,PrimeTime,S-City
6215,10730,20,2,0,31,6,30900,61800,30s,Medium-Price,2021-05-07 23:29:00,Friday,23:29:00,2021,Spring,PrimeTime,I-City
6216,10738,20,2,0,26,7,30900,61800,20s,Medium-Price,2021-04-16 23:17:00,Friday,23:17:00,2021,Spring,PrimeTime,T-City
6217,10413,20,10,0,25,5,31700,317000,20s,Medium-Price,2021-04-15 20:05:00,Thursday,20:05:00,2021,Spring,PrimeTime,S-City
6218,10379,20,9,0,22,5,31100,279900,20s,Medium-Price,2021-06-12 21:06:00,Saturday,21:06:00,2021,Summer,PrimeTime,S-City
6219,10367,20,4,0,36,2,19800,79200,30s,Medium-Price,2021-06-30 11:10:00,Wednesday,11:10:00,2021,Summer,DayTime,H-City
6220,10227,20,7,0,22,4,27000,189000,20s,Medium-Price,2021-05-16 23:54:00,Sunday,23:54:00,2021,Spring,PrimeTime,K-State
6221,10914,20,4,1,27,5,30600,122400,20s,Medium-Price,2021-04-18 20:50:00,Sunday,20:50:00,2021,Spring,PrimeTime,S-City
6222,10136,20,8,0,20,3,26200,209600,10s,Medium-Price,2021-04-23 14:59:00,Friday,14:59:00,2021,Spring,DayTime,P-City
6223,10172,20,4,0,12,5,30600,122400,10s,Medium-Price,2021-06-24 22:22:00,Thursday,22:22:00,2021,Summer,PrimeTime,S-City
6224,10193,20,2,0,28,5,20600,41200,20s,Medium-Price,2021-05-01 18:30:00,Saturday,18:30:00,2021,Spring,DayTime,S-City
6225,10306,20,3,1,25,6,31000,93000,20s,Medium-Price,2021-06-02 20:48:00,Wednesday,20:48:00,2021,Summer,PrimeTime,I-City
6226,10457,20,6,0,26,7,32300,193800,20s,Medium-Price,2021-06-22 23:18:00,Tuesday,23:18:00,2021,Summer,PrimeTime,T-City
6227,10469,20,2,0,36,10,28100,56200,30s,Medium-Price,2021-06-25 21:55:00,Friday,21:55:00,2021,Summer,PrimeTime,G-City
6228,10514,20,4,0,24,5,22700,90800,20s,Medium-Price,2021-05-10 09:39:00,Monday,09:39:00,2021,Spring,DayTime,S-City
6229,10742,20,5,0,46,6,31600,158000,40s,Medium-Price,2021-06-23 20:35:00,Wednesday,20:35:00,2021,Summer,PrimeTime,I-City
6230,10509,10,1,0,29,4,34500,34500,20s,High-Price,2021-04-21 21:47:00,Wednesday,21:47:00,2021,Spring,PrimeTime,K-State
6231,10668,20,1,1,33,5,23300,23300,30s,Medium-Price,2021-06-01 20:47:00,Tuesday,20:47:00,2021,Summer,PrimeTime,S-City
6232,10172,20,2,0,12,5,26200,52400,10s,Medium-Price,2021-04-11 11:11:00,Sunday,11:11:00,2021,Spring,DayTime,S-City
6233,10315,20,9,0,29,4,27100,243900,20s,Medium-Price,2021-06-20 22:27:00,Sunday,22:27:00,2021,Summer,PrimeTime,K-State
6234,10784,20,8,0,29,4,31300,250400,20s,Medium-Price,2021-04-16 21:54:00,Friday,21:54:00,2021,Spring,PrimeTime,K-State
6235,10949,20,1,0,32,5,28900,28900,30s,Medium-Price,2021-05-09 22:57:00,Sunday,22:57:00,2021,Spring,PrimeTime,S-City
6236,10522,20,6,1,33,5,26400,158400,30s,Medium-Price,2021-06-19 21:28:00,Saturday,21:28:00,2021,Summer,PrimeTime,S-City
6237,10793,20,3,0,21,6,30500,91500,20s,Medium-Price,2021-06-18 20:31:00,Friday,20:31:00,2021,Summer,PrimeTime,I-City
6238,10969,20,5,1,24,7,25800,129000,20s,Medium-Price,2021-04-03 22:47:00,Saturday,22:47:00,2021,Spring,PrimeTime,T-City
6239,10877,20,1,1,38,7,25400,25400,30s,Medium-Price,2021-04-26 22:41:00,Monday,22:41:00,2021,Spring,PrimeTime,T-City
6240,10090,20,1,0,28,5,28600,28600,20s,Medium-Price,2021-05-18 23:34:00,Tuesday,23:34:00,2021,Spring,PrimeTime,S-City
6241,10755,20,1,0,32,5,22900,22900,30s,Medium-Price,2021-04-10 05:58:00,Saturday,05:58:00,2021,Spring,DayBreak,S-City
6242,10996,20,9,1,24,2,29500,265500,20s,Medium-Price,2021-06-12 23:09:00,Saturday,23:09:00,2021,Summer,PrimeTime,H-City
6243,10687,20,6,1,24,5,30200,181200,20s,Medium-Price,2021-06-07 20:35:00,Monday,20:35:00,2021,Summer,PrimeTime,S-City
6244,10476,10,4,0,25,6,33700,134800,20s,High-Price,2021-06-15 21:31:00,Tuesday,21:31:00,2021,Summer,PrimeTime,I-City
6245,10355,20,8,1,22,8,26500,212000,20s,Medium-Price,2021-06-08 22:28:00,Tuesday,22:28:00,2021,Summer,PrimeTime,B-City
6246,10046,20,7,1,24,5,25100,175700,20s,Medium-Price,2021-05-23 05:30:00,Sunday,05:30:00,2021,Spring,DayBreak,S-City
6247,10578,20,4,0,30,5,30200,120800,20s,Medium-Price,2021-05-02 15:52:00,Sunday,15:52:00,2021,Spring,DayTime,S-City
6248,10951,20,1,1,24,6,22900,22900,20s,Medium-Price,2021-04-15 23:00:00,Thursday,23:00:00,2021,Spring,PrimeTime,I-City
6249,10201,20,6,0,30,7,26500,159000,20s,Medium-Price,2021-06-07 18:13:00,Monday,18:13:00,2021,Summer,DayTime,T-City
6250,10720,20,2,1,26,5,32100,64200,20s,Medium-Price,2021-05-11 18:48:00,Tuesday,18:48:00,2021,Spring,DayTime,S-City
6251,10665,20,5,0,32,6,32700,163500,30s,Medium-Price,2021-05-23 10:38:00,Sunday,10:38:00,2021,Spring,DayTime,I-City
6252,10126,10,4,0,23,6,34900,139600,20s,High-Price,2021-04-01 15:03:00,Thursday,15:03:00,2021,Spring,DayTime,I-City
6253,10630,10,3,1,31,5,33700,101100,30s,High-Price,2021-05-04 22:25:00,Tuesday,22:25:00,2021,Spring,PrimeTime,S-City
6254,10009,20,6,1,22,5,27000,162000,20s,Medium-Price,2021-04-05 20:29:00,Monday,20:29:00,2021,Spring,PrimeTime,S-City
