OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup,RegionName,Gender2,Month
4803,10217,10,1,0,23,5,32272.58673641918,32272.58673641918,20s,High-Price,2021-01-29 16:04:00,Friday,16:04:00,2021,Winter,DayTime,S-City,Female,1
4804,10877,20,1,1,38,7,35384.15169564139,35384.15169564139,30s,Medium-Price,2021-02-17 23:13:00,Wednesday,23:13:00,2021,Winter,PrimeTime,T-City,Male,2
4805,10992,10,1,0,27,6,35642.33081445542,35642.33081445542,20s,High-Price,2021-01-06 14:20:00,Wednesday,14:20:00,2021,Winter,DayTime,I-City,Female,1
4806,10216,20,1,1,41,4,28730.950106370787,28730.950106370787,40s,Medium-Price,2021-01-16 15:19:00,Saturday,15:19:00,2021,Winter,DayTime,K-State,Male,1
4807,10336,10,2,0,34,4,33392.91429781565,66785.8285956313,30s,High-Price,2021-03-31 20:31:00,Wednesday,20:31:00,2021,Spring,PrimeTime,K-State,Female,3
4808,10022,10,2,0,21,5,25465.74331688832,50931.48663377664,20s,High-Price,2021-03-22 23:15:00,Monday,23:15:00,2021,Spring,PrimeTime,S-City,Female,3
4809,10061,10,1,0,46,4,32685.012907438275,32685.012907438275,40s,High-Price,2021-02-03 20:06:00,Wednesday,20:06:00,2021,Winter,PrimeTime,K-State,Female,2
4810,10030,20,2,1,19,7,29092.310354330933,58184.62070866187,10s,Medium-Price,2021-01-28 20:07:00,Thursday,20:07:00,2021,Winter,PrimeTime,T-City,Male,1
4811,10535,10,1,0,37,5,26361.491291608687,26361.491291608687,30s,High-Price,2021-03-09 21:02:00,Tuesday,21:02:00,2021,Spring,PrimeTime,S-City,Female,3
4812,10025,20,1,1,23,6,33885.286663520616,33885.286663520616,20s,Medium-Price,2021-02-12 22:44:00,Friday,22:44:00,2021,Winter,PrimeTime,I-City,Male,2
4813,10068,10,1,0,28,5,28506.721788317187,28506.721788317187,20s,High-Price,2021-01-26 21:02:00,Tuesday,21:02:00,2021,Winter,PrimeTime,S-City,Female,1
4814,10650,20,1,1,28,8,23656.287637232897,23656.287637232897,20s,Medium-Price,2021-02-19 13:38:00,Friday,13:38:00,2021,Winter,DayTime,B-City,Male,2
4815,10551,10,1,0,26,5,33906.07594277795,33906.07594277795,20s,High-Price,2021-02-28 22:24:00,Sunday,22:24:00,2021,Winter,PrimeTime,S-City,Female,2
4816,10833,10,1,0,27,5,30921.716882661705,30921.716882661705,20s,High-Price,2021-01-03 14:17:00,Sunday,14:17:00,2021,Winter,DayTime,S-City,Female,1
4817,10336,10,1,0,34,4,36444.59489217281,36444.59489217281,30s,High-Price,2021-03-20 20:44:00,Saturday,20:44:00,2021,Spring,PrimeTime,K-State,Female,3
4818,10493,20,2,1,26,5,30499.55966439875,60999.1193287975,20s,Medium-Price,2021-01-13 21:03:00,Wednesday,21:03:00,2021,Winter,PrimeTime,S-City,Male,1
4819,10143,10,1,0,34,5,40467.375729776846,40467.375729776846,30s,High-Price,2021-01-02 19:11:00,Saturday,19:11:00,2021,Winter,PrimeTime,S-City,Female,1
4820,10582,10,3,0,24,5,27903.647683912863,83710.94305173859,20s,High-Price,2021-03-04 19:45:00,Thursday,19:45:00,2021,Spring,PrimeTime,S-City,Female,3
4821,10082,20,1,1,25,5,25929.553443598837,25929.553443598837,20s,Medium-Price,2021-02-13 22:19:00,Saturday,22:19:00,2021,Winter,PrimeTime,S-City,Male,2
4822,10699,10,1,0,27,5,31906.871320109185,31906.871320109185,20s,High-Price,2021-01-16 21:05:00,Saturday,21:05:00,2021,Winter,PrimeTime,S-City,Female,1
4823,10362,10,2,0,23,4,31158.00772148856,62316.01544297712,20s,High-Price,2021-03-13 21:38:00,Saturday,21:38:00,2021,Spring,PrimeTime,K-State,Female,3
4824,10580,10,1,0,29,9,26937.881824935863,26937.881824935863,20s,High-Price,2021-01-29 21:53:00,Friday,21:53:00,2021,Winter,PrimeTime,D-City,Female,1
4825,10241,10,1,0,39,8,32805.26743858682,32805.26743858682,30s,High-Price,2021-01-26 22:14:00,Tuesday,22:14:00,2021,Winter,PrimeTime,B-City,Female,1
4826,10212,10,1,0,29,9,33007.51999367876,33007.51999367876,20s,High-Price,2021-03-23 09:57:00,Tuesday,09:57:00,2021,Spring,DayTime,D-City,Female,3
4827,10083,10,2,0,84,5,29389.2471574097,58778.4943148194,60s+,High-Price,2021-03-10 21:24:00,Wednesday,21:24:00,2021,Spring,PrimeTime,S-City,Female,3
4828,10364,20,1,1,31,5,32676.438685982816,32676.438685982816,30s,Medium-Price,2021-02-17 22:25:00,Wednesday,22:25:00,2021,Winter,PrimeTime,S-City,Male,2
4829,10690,10,1,0,30,6,25173.260732051436,25173.260732051436,20s,High-Price,2021-02-02 13:19:00,Tuesday,13:19:00,2021,Winter,DayTime,I-City,Female,2
4830,10626,10,1,0,32,5,30856.317842228942,30856.317842228942,30s,High-Price,2021-02-02 21:41:00,Tuesday,21:41:00,2021,Winter,PrimeTime,S-City,Female,2
4831,10386,20,2,1,29,9,34787.350612131486,69574.70122426297,20s,Medium-Price,2021-01-01 22:18:00,Friday,22:18:00,2021,Winter,PrimeTime,D-City,Male,1
4832,10648,20,1,1,43,6,34233.90338496847,34233.90338496847,40s,Medium-Price,2021-02-15 20:13:00,Monday,20:13:00,2021,Winter,PrimeTime,I-City,Male,2
4833,10521,10,2,0,27,6,31037.515621548995,62075.03124309799,20s,High-Price,2021-03-13 20:17:00,Saturday,20:17:00,2021,Spring,PrimeTime,I-City,Female,3
4834,10544,10,1,0,25,5,39489.79557735642,39489.79557735642,20s,High-Price,2021-02-08 14:15:00,Monday,14:15:00,2021,Winter,DayTime,S-City,Female,2
4835,10637,10,1,0,82,5,31982.730020382565,31982.730020382565,60s+,High-Price,2021-03-15 20:12:00,Monday,20:12:00,2021,Spring,PrimeTime,S-City,Female,3
4836,10271,10,1,0,34,5,35086.45671100018,35086.45671100018,30s,High-Price,2021-01-02 20:53:00,Saturday,20:53:00,2021,Winter,PrimeTime,S-City,Female,1
4837,10207,20,1,1,21,1,32637.539305705548,32637.539305705548,20s,Medium-Price,2021-02-02 16:39:00,Tuesday,16:39:00,2021,Winter,DayTime,Y-City,Male,2
4838,10405,10,1,1,15,5,23600.68881413451,23600.68881413451,10s,High-Price,2021-03-11 22:05:00,Thursday,22:05:00,2021,Spring,PrimeTime,S-City,Male,3
4839,10147,10,2,0,30,7,26355.4949378351,52710.9898756702,20s,High-Price,2021-03-17 22:13:00,Wednesday,22:13:00,2021,Spring,PrimeTime,T-City,Female,3
4840,10752,10,1,1,32,3,31906.41380361958,31906.41380361958,30s,High-Price,2021-03-12 10:48:00,Friday,10:48:00,2021,Spring,DayTime,P-City,Male,3
4841,10164,10,1,0,25,6,32765.570839858665,32765.570839858665,20s,High-Price,2021-02-05 19:14:00,Friday,19:14:00,2021,Winter,PrimeTime,I-City,Female,2
4842,10813,10,1,0,20,6,28085.28021886859,28085.28021886859,10s,High-Price,2021-02-15 14:55:00,Monday,14:55:00,2021,Winter,DayTime,I-City,Female,2
4843,10360,10,3,0,28,8,18499.361524354186,55498.08457306256,20s,High-Price,2021-03-20 21:47:00,Saturday,21:47:00,2021,Spring,PrimeTime,B-City,Female,3
4844,10672,10,2,0,32,6,25083.95378646235,50167.9075729247,30s,High-Price,2021-03-18 14:34:00,Thursday,14:34:00,2021,Spring,DayTime,I-City,Female,3
4845,10194,20,2,1,28,4,32272.524716623517,64545.04943324703,20s,Medium-Price,2021-02-02 23:21:00,Tuesday,23:21:00,2021,Winter,PrimeTime,K-State,Male,2
4846,10731,10,2,0,28,5,36003.598168663426,72007.19633732685,20s,High-Price,2021-02-04 21:28:00,Thursday,21:28:00,2021,Winter,PrimeTime,S-City,Female,2
4847,10250,10,3,0,26,5,29203.280389813557,87609.84116944067,20s,High-Price,2021-02-05 13:56:00,Friday,13:56:00,2021,Winter,DayTime,S-City,Female,2
4848,10409,10,1,0,48,5,36722.24005180229,36722.24005180229,40s,High-Price,2021-01-07 04:05:00,Thursday,04:05:00,2021,Winter,DayBreak,S-City,Female,1
4849,10295,10,2,0,22,6,25481.044077061037,50962.08815412207,20s,High-Price,2021-02-21 22:09:00,Sunday,22:09:00,2021,Winter,PrimeTime,I-City,Female,2
4850,10042,10,2,0,35,5,28974.439540692045,57948.87908138409,30s,High-Price,2021-03-24 12:01:00,Wednesday,12:01:00,2021,Spring,DayTime,S-City,Female,3
4851,10736,10,3,0,36,5,23690.984661635695,71072.95398490709,30s,High-Price,2021-01-08 20:26:00,Friday,20:26:00,2021,Winter,PrimeTime,S-City,Female,1
4852,10185,30,1,0,14,4,29182.989081207746,29182.989081207746,10s,Low-Price,2021-03-21 09:08:00,Sunday,09:08:00,2021,Spring,DayTime,K-State,Female,3
4853,10588,10,1,0,24,3,24666.599949457668,24666.599949457668,20s,High-Price,2021-01-07 19:22:00,Thursday,19:22:00,2021,Winter,PrimeTime,P-City,Female,1
4854,10497,20,1,1,20,6,28957.946316431764,28957.946316431764,10s,Medium-Price,2021-03-26 20:20:00,Friday,20:20:00,2021,Spring,PrimeTime,I-City,Male,3
4855,10572,20,2,1,23,7,25651.566012065876,51303.13202413175,20s,Medium-Price,2021-02-16 21:26:00,Tuesday,21:26:00,2021,Winter,PrimeTime,T-City,Male,2
4856,10804,10,2,0,27,6,28049.281041530823,56098.562083061646,20s,High-Price,2021-03-16 22:57:00,Tuesday,22:57:00,2021,Spring,PrimeTime,I-City,Female,3
4857,10332,10,1,0,20,5,24088.658912285493,24088.658912285493,10s,High-Price,2021-01-15 21:46:00,Friday,21:46:00,2021,Winter,PrimeTime,S-City,Female,1
4858,10754,20,1,1,24,6,31918.47390826117,31918.47390826117,20s,Medium-Price,2021-03-07 13:20:00,Sunday,13:20:00,2021,Spring,DayTime,I-City,Male,3
4859,10560,10,1,0,31,5,27179.79470626724,27179.79470626724,30s,High-Price,2021-02-19 23:13:00,Friday,23:13:00,2021,Winter,PrimeTime,S-City,Female,2
4860,10434,10,2,0,25,5,36828.2764533656,73656.5529067312,20s,High-Price,2021-02-14 19:22:00,Sunday,19:22:00,2021,Winter,PrimeTime,S-City,Female,2
4861,10754,20,1,1,24,6,35403.36673147668,35403.36673147668,20s,Medium-Price,2021-01-03 13:00:00,Sunday,13:00:00,2021,Winter,DayTime,I-City,Male,1
4862,10371,20,1,1,50,5,27304.74891863286,27304.74891863286,40s,Medium-Price,2021-02-19 22:18:00,Friday,22:18:00,2021,Winter,PrimeTime,S-City,Male,2
4863,10240,10,2,1,31,7,30233.3287884968,60466.6575769936,30s,High-Price,2021-01-07 21:12:00,Thursday,21:12:00,2021,Winter,PrimeTime,T-City,Male,1
4864,10883,10,1,0,22,6,35877.93268693033,35877.93268693033,20s,High-Price,2021-03-15 14:11:00,Monday,14:11:00,2021,Spring,DayTime,I-City,Female,3
4865,10366,10,2,0,26,7,19813.396167058338,39626.792334116675,20s,High-Price,2021-01-14 22:47:00,Thursday,22:47:00,2021,Winter,PrimeTime,T-City,Female,1
4866,10286,10,1,0,22,2,33756.81527436489,33756.81527436489,20s,High-Price,2021-03-06 22:24:00,Saturday,22:24:00,2021,Spring,PrimeTime,H-City,Female,3
4867,10997,10,2,0,22,6,21289.295479525263,42578.590959050525,20s,High-Price,2021-02-28 13:06:00,Sunday,13:06:00,2021,Winter,DayTime,I-City,Female,2
4868,10819,20,2,1,24,5,25993.969482452645,51987.93896490529,20s,Medium-Price,2021-02-05 23:54:00,Friday,23:54:00,2021,Winter,PrimeTime,S-City,Male,2
4869,10122,10,2,0,24,5,16744.059037960156,33488.11807592031,20s,High-Price,2021-03-08 20:59:00,Monday,20:59:00,2021,Spring,PrimeTime,S-City,Female,3
4870,10907,10,3,0,24,5,19812.844372411397,59438.53311723419,20s,High-Price,2021-01-13 23:19:00,Wednesday,23:19:00,2021,Winter,PrimeTime,S-City,Female,1
4871,10555,10,2,0,53,6,29959.817573197804,59919.63514639561,50s,High-Price,2021-03-08 23:29:00,Monday,23:29:00,2021,Spring,PrimeTime,I-City,Female,3
4872,10539,10,2,1,21,6,33535.8027492222,67071.6054984444,20s,High-Price,2021-02-26 20:14:00,Friday,20:14:00,2021,Winter,PrimeTime,I-City,Male,2
4873,10204,10,1,0,32,6,31276.104971699828,31276.104971699828,30s,High-Price,2021-02-11 13:24:00,Thursday,13:24:00,2021,Winter,DayTime,I-City,Female,2
4874,10698,10,3,0,28,5,26863.48419715554,80590.45259146662,20s,High-Price,2021-01-01 23:25:00,Friday,23:25:00,2021,Winter,PrimeTime,S-City,Female,1
4875,10106,10,1,0,23,2,34368.36244265771,34368.36244265771,20s,High-Price,2021-02-25 23:21:00,Thursday,23:21:00,2021,Winter,PrimeTime,H-City,Female,2
4876,10456,10,2,0,33,6,34611.2248916347,69222.4497832694,30s,High-Price,2021-03-18 22:03:00,Thursday,22:03:00,2021,Spring,PrimeTime,I-City,Female,3
4877,10894,10,1,0,30,5,31394.39102448605,31394.39102448605,20s,High-Price,2021-01-05 23:30:00,Tuesday,23:30:00,2021,Winter,PrimeTime,S-City,Female,1
4878,10373,10,2,0,30,5,25520.67422361129,51041.34844722258,20s,High-Price,2021-02-14 21:28:00,Sunday,21:28:00,2021,Winter,PrimeTime,S-City,Female,2
4879,10737,10,1,0,20,6,34189.037022186574,34189.037022186574,10s,High-Price,2021-01-14 20:25:00,Thursday,20:25:00,2021,Winter,PrimeTime,I-City,Female,1
4880,10220,10,2,0,23,4,25435.665945120854,50871.33189024171,20s,High-Price,2021-01-16 19:52:00,Saturday,19:52:00,2021,Winter,PrimeTime,K-State,Female,1
4881,10264,20,2,1,29,5,25280.974450330916,50561.94890066183,20s,Medium-Price,2021-02-04 23:42:00,Thursday,23:42:00,2021,Winter,PrimeTime,S-City,Male,2
4882,10440,10,2,0,33,1,26394.525847330635,52789.05169466127,30s,High-Price,2021-02-27 23:07:00,Saturday,23:07:00,2021,Winter,PrimeTime,Y-City,Female,2
4883,10213,10,1,1,29,5,32448.47824645602,32448.47824645602,20s,High-Price,2021-02-04 22:25:00,Thursday,22:25:00,2021,Winter,PrimeTime,S-City,Male,2
4884,10402,10,2,0,28,5,26597.322651577575,53194.64530315515,20s,High-Price,2021-02-18 22:46:00,Thursday,22:46:00,2021,Winter,PrimeTime,S-City,Female,2
4885,10075,10,2,0,23,7,27768.680394049064,55537.36078809813,20s,High-Price,2021-01-17 20:05:00,Sunday,20:05:00,2021,Winter,PrimeTime,T-City,Female,1
4886,10989,10,2,0,30,4,33598.71063920879,67197.42127841758,20s,High-Price,2021-01-27 15:58:00,Wednesday,15:58:00,2021,Winter,DayTime,K-State,Female,1
4887,10711,10,1,0,23,5,26287.2719044861,26287.2719044861,20s,High-Price,2021-01-28 22:48:00,Thursday,22:48:00,2021,Winter,PrimeTime,S-City,Female,1
4888,10569,10,2,0,23,8,32142.572369449535,64285.14473889907,20s,High-Price,2021-02-22 22:14:00,Monday,22:14:00,2021,Winter,PrimeTime,B-City,Female,2
4889,10413,10,2,0,25,5,30934.96006471511,61869.92012943022,20s,High-Price,2021-02-06 23:47:00,Saturday,23:47:00,2021,Winter,PrimeTime,S-City,Female,2
4890,10256,20,2,1,31,6,30359.509761885936,60719.01952377187,30s,Medium-Price,2021-01-03 14:09:00,Sunday,14:09:00,2021,Winter,DayTime,I-City,Male,1
4891,10657,10,2,0,21,5,28063.157170206818,56126.314340413635,20s,High-Price,2021-01-28 02:23:00,Thursday,02:23:00,2021,Winter,DayBreak,S-City,Female,1
4892,10062,10,1,0,26,9,34597.990587381035,34597.990587381035,20s,High-Price,2021-03-04 21:14:00,Thursday,21:14:00,2021,Spring,PrimeTime,D-City,Female,3
4893,10837,20,1,1,24,5,35661.06852202988,35661.06852202988,20s,Medium-Price,2021-02-01 14:27:00,Monday,14:27:00,2021,Winter,DayTime,S-City,Male,2
4894,10198,10,1,0,23,5,25854.492250977375,25854.492250977375,20s,High-Price,2021-03-06 22:54:00,Saturday,22:54:00,2021,Spring,PrimeTime,S-City,Female,3
4895,10473,20,1,1,26,5,27081.320339661546,27081.320339661546,20s,Medium-Price,2021-02-19 16:17:00,Friday,16:17:00,2021,Winter,DayTime,S-City,Male,2
4896,10685,10,2,0,23,3,23605.683221693846,47211.36644338769,20s,High-Price,2021-03-16 21:30:00,Tuesday,21:30:00,2021,Spring,PrimeTime,P-City,Female,3
4897,10311,10,2,1,26,6,29928.649175248593,59857.298350497185,20s,High-Price,2021-02-22 23:47:00,Monday,23:47:00,2021,Winter,PrimeTime,I-City,Male,2
4898,10929,10,2,0,31,5,26368.672928137028,52737.345856274056,30s,High-Price,2021-01-17 21:16:00,Sunday,21:16:00,2021,Winter,PrimeTime,S-City,Female,1
4899,10623,10,3,0,66,6,35747.465713074016,107242.39713922204,60s+,High-Price,2021-02-26 18:54:00,Friday,18:54:00,2021,Winter,DayTime,I-City,Female,2
4900,10717,10,2,0,29,6,24951.09192565608,49902.18385131216,20s,High-Price,2021-01-01 23:58:00,Friday,23:58:00,2021,Winter,PrimeTime,I-City,Female,1
4901,10440,10,1,0,33,1,34674.31453412418,34674.31453412418,30s,High-Price,2021-02-23 20:30:00,Tuesday,20:30:00,2021,Winter,PrimeTime,Y-City,Female,2
4902,10450,10,2,0,29,5,25710.872602873,51421.745205746,20s,High-Price,2021-03-11 23:17:00,Thursday,23:17:00,2021,Spring,PrimeTime,S-City,Female,3
4903,10752,20,1,1,32,3,37925.623981217854,37925.623981217854,30s,Medium-Price,2021-02-28 19:15:00,Sunday,19:15:00,2021,Winter,PrimeTime,P-City,Male,2
4904,10269,20,2,1,33,6,25957.838027502505,51915.67605500501,30s,Medium-Price,2021-02-05 00:23:00,Friday,00:23:00,2021,Winter,DayBreak,I-City,Male,2
4905,10410,10,1,0,22,2,34034.00931934974,34034.00931934974,20s,High-Price,2021-03-05 22:23:00,Friday,22:23:00,2021,Spring,PrimeTime,H-City,Female,3
4906,10577,10,3,1,32,1,27740.705422955776,83222.11626886734,30s,High-Price,2021-03-09 22:51:00,Tuesday,22:51:00,2021,Spring,PrimeTime,Y-City,Male,3
4907,10326,10,1,0,22,5,23146.174745120243,23146.174745120243,20s,High-Price,2021-02-13 19:04:00,Saturday,19:04:00,2021,Winter,PrimeTime,S-City,Female,2
4908,10077,10,1,0,21,5,28959.16635864664,28959.16635864664,20s,High-Price,2021-02-14 21:01:00,Sunday,21:01:00,2021,Winter,PrimeTime,S-City,Female,2
4909,10927,10,2,0,29,6,27430.497749554317,54860.995499108634,20s,High-Price,2021-02-25 22:35:00,Thursday,22:35:00,2021,Winter,PrimeTime,I-City,Female,2
4910,10681,30,2,0,14,6,29272.020363382286,58544.04072676457,10s,Low-Price,2021-02-18 23:13:00,Thursday,23:13:00,2021,Winter,PrimeTime,I-City,Female,2
4911,10914,20,1,1,27,5,33279.166985692005,33279.166985692005,20s,Medium-Price,2021-03-16 23:56:00,Tuesday,23:56:00,2021,Spring,PrimeTime,S-City,Male,3
4912,10413,10,1,0,25,5,36021.76916772985,36021.76916772985,20s,High-Price,2021-02-02 21:57:00,Tuesday,21:57:00,2021,Winter,PrimeTime,S-City,Female,2
4913,10501,10,1,0,26,1,31300.842286034207,31300.842286034207,20s,High-Price,2021-01-05 20:17:00,Tuesday,20:17:00,2021,Winter,PrimeTime,Y-City,Female,1
4914,10285,10,1,0,22,8,33818.40754567289,33818.40754567289,20s,High-Price,2021-01-16 23:34:00,Saturday,23:34:00,2021,Winter,PrimeTime,B-City,Female,1
4915,10012,20,1,1,36,2,30964.178986787556,30964.178986787556,30s,Medium-Price,2021-03-06 23:26:00,Saturday,23:26:00,2021,Spring,PrimeTime,H-City,Male,3
4916,10606,10,2,0,20,7,30184.20800323106,60368.41600646212,10s,High-Price,2021-01-09 03:01:00,Saturday,03:01:00,2021,Winter,DayBreak,T-City,Female,1
4917,10578,10,2,0,30,5,32123.318103409238,64246.636206818475,20s,High-Price,2021-01-09 23:44:00,Saturday,23:44:00,2021,Winter,PrimeTime,S-City,Female,1
4918,10105,10,2,0,21,7,32855.90512341464,65711.81024682928,20s,High-Price,2021-01-18 22:15:00,Monday,22:15:00,2021,Winter,PrimeTime,T-City,Female,1
4919,10385,10,2,1,32,5,24459.975250989024,48919.95050197805,30s,High-Price,2021-01-07 16:40:00,Thursday,16:40:00,2021,Winter,DayTime,S-City,Male,1
4920,10109,10,2,0,21,6,21812.36780511935,43624.7356102387,20s,High-Price,2021-01-24 21:58:00,Sunday,21:58:00,2021,Winter,PrimeTime,I-City,Female,1
4921,10691,20,1,1,51,6,29244.952560172034,29244.952560172034,50s,Medium-Price,2021-01-10 20:17:00,Sunday,20:17:00,2021,Winter,PrimeTime,I-City,Male,1
4922,10763,10,2,0,20,5,27568.320054313972,55136.640108627944,10s,High-Price,2021-01-15 21:13:00,Friday,21:13:00,2021,Winter,PrimeTime,S-City,Female,1
4923,10412,10,1,0,23,8,25542.707964593927,25542.707964593927,20s,High-Price,2021-02-23 20:40:00,Tuesday,20:40:00,2021,Winter,PrimeTime,B-City,Female,2
4924,10185,10,1,0,14,4,31960.640925138054,31960.640925138054,10s,High-Price,2021-01-19 21:55:00,Tuesday,21:55:00,2021,Winter,PrimeTime,K-State,Female,1
4925,10080,10,2,0,48,8,33343.382534714525,66686.76506942905,40s,High-Price,2021-03-13 08:54:00,Saturday,08:54:00,2021,Spring,DayTime,B-City,Female,3
4926,10876,10,1,0,41,6,38411.50191705264,38411.50191705264,40s,High-Price,2021-02-07 13:06:00,Sunday,13:06:00,2021,Winter,DayTime,I-City,Female,2
4927,10693,20,1,1,40,7,34455.313326456766,34455.313326456766,30s,Medium-Price,2021-03-19 20:36:00,Friday,20:36:00,2021,Spring,PrimeTime,T-City,Male,3
4928,10273,10,1,0,39,5,36291.759205102324,36291.759205102324,30s,High-Price,2021-03-11 10:05:00,Thursday,10:05:00,2021,Spring,DayTime,S-City,Female,3
4929,10347,10,1,0,30,5,32714.20175156345,32714.20175156345,20s,High-Price,2021-03-16 16:40:00,Tuesday,16:40:00,2021,Spring,DayTime,S-City,Female,3
4930,10590,10,1,0,41,7,29141.492076597304,29141.492076597304,40s,High-Price,2021-03-19 23:29:00,Friday,23:29:00,2021,Spring,PrimeTime,T-City,Female,3
4931,10538,10,2,0,24,6,27525.02921724353,55050.05843448706,20s,High-Price,2021-01-20 22:08:00,Wednesday,22:08:00,2021,Winter,PrimeTime,I-City,Female,1
4932,10920,10,1,0,32,5,31955.221267810597,31955.221267810597,30s,High-Price,2021-03-29 21:23:00,Monday,21:23:00,2021,Spring,PrimeTime,S-City,Female,3
4933,10317,20,1,1,24,8,34788.787255373325,34788.787255373325,20s,Medium-Price,2021-02-11 20:55:00,Thursday,20:55:00,2021,Winter,PrimeTime,B-City,Male,2
4934,10968,10,1,0,27,8,32767.266295066293,32767.266295066293,20s,High-Price,2021-01-05 23:33:00,Tuesday,23:33:00,2021,Winter,PrimeTime,B-City,Female,1
4935,10404,10,2,0,29,4,20552.602533166388,41105.205066332775,20s,High-Price,2021-01-30 23:59:00,Saturday,23:59:00,2021,Winter,PrimeTime,K-State,Female,1
4936,10487,10,1,0,22,6,39945.6929721366,39945.6929721366,20s,High-Price,2021-01-02 21:34:00,Saturday,21:34:00,2021,Winter,PrimeTime,I-City,Female,1
4937,10578,10,2,0,30,5,32464.69968630528,64929.39937261056,20s,High-Price,2021-01-28 14:51:00,Thursday,14:51:00,2021,Winter,DayTime,S-City,Female,1
4938,10108,20,1,1,22,6,34117.6972988441,34117.6972988441,20s,Medium-Price,2021-02-27 20:16:00,Saturday,20:16:00,2021,Winter,PrimeTime,I-City,Male,2
4939,10447,10,2,0,32,5,27125.648486410093,54251.296972820186,30s,High-Price,2021-03-21 22:23:00,Sunday,22:23:00,2021,Spring,PrimeTime,S-City,Female,3
4940,10169,10,1,0,38,6,28627.582243790628,28627.582243790628,30s,High-Price,2021-03-02 20:40:00,Tuesday,20:40:00,2021,Spring,PrimeTime,I-City,Female,3
4941,10325,20,1,1,27,3,32074.724396539412,32074.724396539412,20s,Medium-Price,2021-02-03 21:48:00,Wednesday,21:48:00,2021,Winter,PrimeTime,P-City,Male,2
4942,10144,10,1,0,74,6,23405.528623518367,23405.528623518367,60s+,High-Price,2021-03-19 16:43:00,Friday,16:43:00,2021,Spring,DayTime,I-City,Female,3
4943,10022,10,1,0,21,5,32529.28959828372,32529.28959828372,20s,High-Price,2021-02-23 23:16:00,Tuesday,23:16:00,2021,Winter,PrimeTime,S-City,Female,2
4944,10276,10,2,0,34,1,29935.528380315896,59871.05676063179,30s,High-Price,2021-01-20 10:31:00,Wednesday,10:31:00,2021,Winter,DayTime,Y-City,Female,1
4945,10669,10,1,0,25,4,30163.844643872926,30163.844643872926,20s,High-Price,2021-01-02 23:28:00,Saturday,23:28:00,2021,Winter,PrimeTime,K-State,Female,1
4946,10738,10,1,0,26,7,22171.17009845139,22171.17009845139,20s,High-Price,2021-02-12 22:41:00,Friday,22:41:00,2021,Winter,PrimeTime,T-City,Female,2
4947,10651,10,2,0,37,6,31772.72988825252,63545.45977650504,30s,High-Price,2021-01-08 23:02:00,Friday,23:02:00,2021,Winter,PrimeTime,I-City,Female,1
4948,10025,20,1,1,23,6,41954.26212972373,41954.26212972373,20s,Medium-Price,2021-03-16 22:41:00,Tuesday,22:41:00,2021,Spring,PrimeTime,I-City,Male,3
4949,10154,20,1,1,27,7,31250.712312695123,31250.712312695123,20s,Medium-Price,2021-03-08 20:48:00,Monday,20:48:00,2021,Spring,PrimeTime,T-City,Male,3
4950,10182,30,2,0,19,3,25796.106649732224,51592.21329946445,10s,Low-Price,2021-01-26 14:58:00,Tuesday,14:58:00,2021,Winter,DayTime,P-City,Female,1
4951,10520,10,1,0,26,3,35461.60591135482,35461.60591135482,20s,High-Price,2021-01-17 21:54:00,Sunday,21:54:00,2021,Winter,PrimeTime,P-City,Female,1
4952,10405,20,1,1,15,5,37016.593872913436,37016.593872913436,10s,Medium-Price,2021-02-18 23:16:00,Thursday,23:16:00,2021,Winter,PrimeTime,S-City,Male,2
4953,10868,20,2,1,29,5,25809.506254146763,51619.01250829353,20s,Medium-Price,2021-01-25 20:59:00,Monday,20:59:00,2021,Winter,PrimeTime,S-City,Male,1
4954,10216,20,1,1,41,4,37039.07471492708,37039.07471492708,40s,Medium-Price,2021-02-16 22:55:00,Tuesday,22:55:00,2021,Winter,PrimeTime,K-State,Male,2
4955,10703,10,1,0,32,8,29383.74353748587,29383.74353748587,30s,High-Price,2021-01-01 20:13:00,Friday,20:13:00,2021,Winter,PrimeTime,B-City,Female,1
4956,10447,10,1,0,32,5,26610.364928141964,26610.364928141964,30s,High-Price,2021-03-20 22:36:00,Saturday,22:36:00,2021,Spring,PrimeTime,S-City,Female,3
4957,10975,10,1,0,26,4,39320.73349604203,39320.73349604203,20s,High-Price,2021-02-11 20:05:00,Thursday,20:05:00,2021,Winter,PrimeTime,K-State,Female,2
4958,10144,10,2,0,74,6,29661.97000570169,59323.94001140338,60s+,High-Price,2021-02-28 21:42:00,Sunday,21:42:00,2021,Winter,PrimeTime,I-City,Female,2
4959,10645,10,1,0,25,4,30570.71718694759,30570.71718694759,20s,High-Price,2021-02-20 22:19:00,Saturday,22:19:00,2021,Winter,PrimeTime,K-State,Female,2
4960,10364,20,1,1,31,5,25582.537638643116,25582.537638643116,30s,Medium-Price,2021-02-06 20:04:00,Saturday,20:04:00,2021,Winter,PrimeTime,S-City,Male,2
4961,10613,20,1,1,30,5,42371.14122342495,42371.14122342495,20s,Medium-Price,2021-01-28 13:08:00,Thursday,13:08:00,2021,Winter,DayTime,S-City,Male,1
