OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup,RegionName
4412,10160,20,4,1,18,5,22900,91600,10s,Medium-Price,2021-03-20 22:27:35,Sunday,22:27:35,2021,Spring,PrimeTime,S-City
4413,10553,10,3,0,27,6,38700,116100,20s,High-Price,2021-02-28 22:06:31,Thursday,22:06:31,2021,Winter,PrimeTime,I-City
4414,10224,10,10,0,25,5,41000,492000,20s,High-Price,2021-02-26 20:59:21,Thursday,20:59:21,2021,Winter,PrimeTime,S-City
4415,10265,20,6,1,23,7,30200,422800,20s,Medium-Price,2021-02-26 20:17:23,Wednesday,20:17:23,2021,Winter,PrimeTime,T-City
4416,10434,10,6,0,25,5,39400,236400,20s,High-Price,2021-03-26 20:58:23,Monday,20:58:23,2021,Spring,PrimeTime,S-City
4417,10677,20,3,1,38,7,31700,95100,30s,Medium-Price,2021-02-03 21:25:36,Saturday,21:25:36,2021,Winter,PrimeTime,T-City
4418,10338,10,3,0,20,5,41100,123300,10s,High-Price,2021-02-10 18:32:37,Sunday,18:32:37,2021,Winter,DayTime,S-City
4419,10863,10,2,0,24,4,43900,87800,20s,High-Price,2021-02-18 21:15:25,Thursday,21:15:25,2021,Winter,PrimeTime,K-State
4420,10386,20,2,1,29,9,29300,58600,20s,Medium-Price,2021-03-30 13:23:30,Thursday,13:23:30,2021,Spring,DayTime,D-City
4421,10187,20,8,1,28,4,29500,708000,20s,Medium-Price,2021-01-27 21:03:06,Friday,21:03:06,2021,Winter,PrimeTime,K-State
4422,10286,10,2,0,22,2,40200,80400,20s,High-Price,2021-03-13 22:06:27,Saturday,22:06:27,2021,Spring,PrimeTime,H-City
4423,10246,20,1,1,31,5,26500,26500,30s,Medium-Price,2021-03-15 23:35:24,Friday,23:35:24,2021,Spring,PrimeTime,S-City
4424,10209,10,1,0,22,5,38700,38700,20s,High-Price,2021-01-02 21:00:23,Thursday,21:00:23,2021,Winter,PrimeTime,S-City
4425,10085,10,4,0,21,3,40100,160400,20s,High-Price,2021-01-05 23:09:46,Friday,23:09:46,2021,Winter,PrimeTime,P-City
4426,10649,10,3,0,23,5,38700,1122300,20s,High-Price,2021-01-19 13:01:51,Saturday,13:01:51,2021,Winter,DayTime,S-City
4427,10632,10,4,0,27,1,41300,165200,20s,High-Price,2021-01-23 23:18:31,Saturday,23:18:31,2021,Winter,PrimeTime,Y-City
4428,10293,20,1,1,20,5,29300,29300,10s,Medium-Price,2021-01-10 21:39:55,Monday,21:39:55,2021,Winter,PrimeTime,S-City
4429,10862,10,6,0,28,7,37200,223200,20s,High-Price,2021-02-16 14:11:59,Friday,14:11:59,2021,Winter,DayTime,T-City
4430,10700,10,5,0,21,6,40300,201500,20s,High-Price,2021-01-11 20:16:05,Monday,20:16:05,2021,Winter,PrimeTime,I-City
4431,10236,10,3,0,28,6,38700,116100,20s,High-Price,2021-03-04 22:53:21,Wednesday,22:53:21,2021,Spring,PrimeTime,I-City
4432,10109,10,6,0,21,6,40000,640000,20s,High-Price,2021-03-22 20:50:11,Sunday,20:50:11,2021,Spring,PrimeTime,I-City
4433,10272,10,6,0,27,5,40000,240000,20s,High-Price,2021-01-08 09:08:51,Friday,09:08:51,2021,Winter,DayTime,S-City
4434,10014,10,10,0,31,7,42200,548600,30s,High-Price,2021-01-29 19:14:14,Friday,19:14:14,2021,Winter,PrimeTime,T-City
4435,10666,10,7,0,38,3,40000,440000,30s,High-Price,2021-03-20 22:07:58,Friday,22:07:58,2021,Spring,PrimeTime,P-City
4436,10767,20,6,1,29,7,22900,137400,20s,Medium-Price,2021-03-25 23:17:23,Saturday,23:17:23,2021,Spring,PrimeTime,T-City
4437,10230,20,1,1,65,4,29300,29300,60s+,Medium-Price,2021-01-18 13:28:58,Saturday,13:28:58,2021,Winter,DayTime,K-State
4438,10721,10,9,0,20,5,40800,367200,10s,High-Price,2021-01-06 22:37:15,Tuesday,22:37:15,2021,Winter,PrimeTime,S-City
4439,10819,20,9,1,24,5,22600,271200,20s,Medium-Price,2021-03-10 23:12:30,Saturday,23:12:30,2021,Spring,PrimeTime,S-City
4440,10908,10,9,0,35,5,41000,533000,30s,High-Price,2021-02-01 21:53:45,Friday,21:53:45,2021,Winter,PrimeTime,S-City
4441,10303,10,2,0,30,6,36000,72000,20s,High-Price,2021-02-21 15:46:38,Monday,15:46:38,2021,Winter,DayTime,I-City
4442,10131,10,1,0,35,5,37500,37500,30s,High-Price,2021-02-27 20:38:26,Monday,20:38:26,2021,Winter,PrimeTime,S-City
4443,10162,10,1,0,22,4,41900,41900,20s,High-Price,2021-02-06 15:17:10,Wednesday,15:17:10,2021,Winter,DayTime,K-State
4444,10477,10,3,0,22,7,38200,114600,20s,High-Price,2021-01-06 21:27:07,Monday,21:27:07,2021,Winter,PrimeTime,T-City
4445,10603,10,4,0,24,3,41300,991200,20s,High-Price,2021-03-21 08:25:55,Saturday,08:25:55,2021,Spring,DayTime,P-City
4446,10682,10,3,0,27,3,40200,120600,20s,High-Price,2021-01-13 23:27:45,Sunday,23:27:45,2021,Winter,PrimeTime,P-City
4447,10258,10,4,0,28,5,40800,163200,20s,High-Price,2021-01-03 21:49:19,Sunday,21:49:19,2021,Winter,PrimeTime,S-City
4448,10411,30,1,0,18,5,12300,12300,10s,Low-Price,2021-01-20 13:15:38,Monday,13:15:38,2021,Winter,DayTime,S-City
4449,10457,10,6,0,26,7,41200,247200,20s,High-Price,2021-02-23 13:14:45,Friday,13:14:45,2021,Winter,DayTime,T-City
4450,10340,10,7,0,26,9,43800,306600,20s,High-Price,2021-02-05 23:22:18,Friday,23:22:18,2021,Winter,PrimeTime,D-City
4451,10412,10,7,0,23,8,39400,275800,20s,High-Price,2021-01-22 22:23:19,Friday,22:23:19,2021,Winter,PrimeTime,B-City
4452,10762,20,6,1,24,5,29300,820400,20s,Medium-Price,2021-02-08 22:50:43,Wednesday,22:50:43,2021,Winter,PrimeTime,S-City
4453,10612,10,9,0,30,6,38700,541800,20s,High-Price,2021-01-12 22:46:48,Friday,22:46:48,2021,Winter,PrimeTime,I-City
4454,10151,10,2,0,23,5,40800,81600,20s,High-Price,2021-01-13 23:28:02,Wednesday,23:28:02,2021,Winter,PrimeTime,S-City
4455,10730,10,7,0,31,6,39400,275800,30s,High-Price,2021-02-27 20:19:27,Tuesday,20:19:27,2021,Winter,PrimeTime,I-City
4456,10217,10,4,0,23,5,38000,418000,20s,High-Price,2021-03-11 22:12:54,Thursday,22:12:54,2021,Spring,PrimeTime,S-City
4457,10365,10,2,0,21,4,39400,78800,20s,High-Price,2021-01-22 22:42:00,Monday,22:42:00,2021,Winter,PrimeTime,K-State
4458,10853,10,4,0,47,6,39400,157600,40s,High-Price,2021-03-26 20:34:00,Thursday,20:34:00,2021,Spring,PrimeTime,I-City
4459,10933,10,7,0,32,4,42600,468600,30s,High-Price,2021-01-30 23:59:50,Friday,23:59:50,2021,Winter,PrimeTime,K-State
4460,10246,20,8,1,31,5,23500,188000,30s,Medium-Price,2021-03-03 21:12:24,Tuesday,21:12:24,2021,Spring,PrimeTime,S-City
4461,10921,20,8,1,30,2,23500,305500,20s,Medium-Price,2021-01-10 07:55:32,Tuesday,07:55:32,2021,Winter,DayBreak,H-City
4462,10543,10,10,0,39,3,40300,403000,30s,High-Price,2021-01-04 20:02:49,Friday,20:02:49,2021,Winter,PrimeTime,P-City
4463,10653,10,10,0,51,5,39400,827400,50s,High-Price,2021-03-24 22:40:05,Tuesday,22:40:05,2021,Spring,PrimeTime,S-City
4464,10821,10,4,0,36,4,41600,166400,30s,High-Price,2021-02-13 20:12:45,Friday,20:12:45,2021,Winter,PrimeTime,K-State
4465,10248,20,10,1,31,3,31700,317000,30s,Medium-Price,2021-01-27 21:21:44,Monday,21:21:44,2021,Winter,PrimeTime,P-City
4466,10747,20,2,1,23,6,30200,906000,20s,Medium-Price,2021-03-26 22:53:16,Sunday,22:53:16,2021,Spring,PrimeTime,I-City
4467,10569,10,5,0,23,8,40000,680000,20s,High-Price,2021-01-06 09:20:04,Sunday,09:20:04,2021,Winter,DayTime,B-City
4468,10221,10,6,0,22,5,40100,441100,20s,High-Price,2021-01-02 21:18:46,Tuesday,21:18:46,2021,Winter,PrimeTime,S-City
4469,10755,10,8,0,32,5,41000,328000,30s,High-Price,2021-02-05 23:56:28,Sunday,23:56:28,2021,Winter,PrimeTime,S-City
4470,10069,10,3,0,27,6,38700,116100,20s,High-Price,2021-01-25 20:38:14,Sunday,20:38:14,2021,Winter,PrimeTime,I-City
4471,10962,10,9,0,28,6,38000,1064000,20s,High-Price,2021-02-09 23:28:51,Wednesday,23:28:51,2021,Winter,PrimeTime,I-City
4472,10070,10,3,0,38,6,38700,116100,30s,High-Price,2021-02-20 13:33:08,Monday,13:33:08,2021,Winter,DayTime,I-City
4473,10173,20,10,1,21,4,28100,281000,20s,Medium-Price,2021-03-24 20:55:05,Saturday,20:55:05,2021,Spring,PrimeTime,K-State
4474,10342,10,9,0,26,5,39400,354600,20s,High-Price,2021-01-17 20:34:05,Saturday,20:34:05,2021,Winter,PrimeTime,S-City
4475,10763,10,4,0,20,5,41900,167600,10s,High-Price,2021-03-18 20:43:28,Wednesday,20:43:28,2021,Spring,PrimeTime,S-City
4476,10626,10,2,0,32,5,41200,82400,30s,High-Price,2021-01-07 22:08:33,Monday,22:08:33,2021,Winter,PrimeTime,S-City
4477,10921,20,4,1,30,2,30200,120800,20s,Medium-Price,2021-03-06 22:16:58,Saturday,22:16:58,2021,Spring,PrimeTime,H-City
4478,10137,10,1,0,24,7,40000,40000,20s,High-Price,2021-02-16 23:21:25,Monday,23:21:25,2021,Winter,PrimeTime,T-City
4479,10761,30,6,0,18,6,8800,96800,10s,Low-Price,2021-01-13 22:58:12,Thursday,22:58:12,2021,Winter,PrimeTime,I-City
4480,10493,20,2,1,26,5,22900,343500,20s,Medium-Price,2021-02-05 21:20:42,Friday,21:20:42,2021,Winter,PrimeTime,S-City
4481,10123,10,9,0,22,5,39400,512200,20s,High-Price,2021-01-03 11:42:12,Thursday,11:42:12,2021,Winter,DayTime,S-City
4482,10369,10,6,0,25,5,42600,255600,20s,High-Price,2021-01-01 22:37:48,Wednesday,22:37:48,2021,Winter,PrimeTime,S-City
4483,10379,10,5,0,22,5,40200,201000,20s,High-Price,2021-02-21 09:07:25,Wednesday,09:07:25,2021,Winter,DayTime,S-City
4484,10415,20,8,1,37,5,28100,224800,30s,Medium-Price,2021-01-22 21:33:05,Tuesday,21:33:05,2021,Winter,PrimeTime,S-City
4485,10289,10,1,0,25,6,40200,40200,20s,High-Price,2021-01-15 20:48:48,Saturday,20:48:48,2021,Winter,PrimeTime,I-City
4486,10342,10,2,0,26,5,43100,991300,20s,High-Price,2021-03-03 23:01:58,Tuesday,23:01:58,2021,Spring,PrimeTime,S-City
4487,10964,10,9,0,27,5,42200,379800,20s,High-Price,2021-03-26 10:56:02,Friday,10:56:02,2021,Spring,DayTime,S-City
4488,10186,10,4,0,42,7,41600,166400,40s,High-Price,2021-01-26 21:15:51,Thursday,21:15:51,2021,Winter,PrimeTime,T-City
4489,10886,10,4,1,18,5,35700,142800,10s,High-Price,2021-01-24 23:41:09,Thursday,23:41:09,2021,Winter,PrimeTime,S-City
4490,10853,10,5,0,47,6,40800,204000,40s,High-Price,2021-02-07 20:18:59,Thursday,20:18:59,2021,Winter,PrimeTime,I-City
4491,10338,10,8,0,20,5,39400,551600,10s,High-Price,2021-01-26 22:09:32,Thursday,22:09:32,2021,Winter,PrimeTime,S-City
4492,10127,10,3,0,27,4,39400,1182000,20s,High-Price,2021-02-15 20:20:31,Wednesday,20:20:31,2021,Winter,PrimeTime,K-State
4493,10146,20,5,1,32,4,22900,114500,30s,Medium-Price,2021-03-07 19:11:02,Monday,19:11:02,2021,Spring,PrimeTime,K-State
4494,10332,10,1,0,20,5,40300,40300,10s,High-Price,2021-01-14 18:57:25,Wednesday,18:57:25,2021,Winter,DayTime,S-City
4495,10403,20,3,1,35,6,29300,87900,30s,Medium-Price,2021-01-11 23:47:54,Monday,23:47:54,2021,Winter,PrimeTime,I-City
4496,10890,10,8,1,26,5,43100,344800,20s,High-Price,2021-03-21 21:34:59,Saturday,21:34:59,2021,Spring,PrimeTime,S-City
4497,10676,30,1,0,19,5,13400,13400,10s,Low-Price,2021-01-28 21:43:37,Friday,21:43:37,2021,Winter,PrimeTime,S-City
4498,10827,10,1,0,28,6,40100,40100,20s,High-Price,2021-02-20 23:26:37,Saturday,23:26:37,2021,Winter,PrimeTime,I-City
4499,10598,10,3,0,24,6,39400,118200,20s,High-Price,2021-02-04 21:46:35,Saturday,21:46:35,2021,Winter,PrimeTime,I-City
4500,10494,10,1,0,28,5,40800,40800,20s,High-Price,2021-03-11 14:27:51,Thursday,14:27:51,2021,Spring,DayTime,S-City
4501,10300,20,1,1,21,6,22800,22800,20s,Medium-Price,2021-02-23 17:26:12,Monday,17:26:12,2021,Winter,DayTime,I-City
4502,10448,10,7,0,21,7,38200,420200,20s,High-Price,2021-03-06 21:23:54,Sunday,21:23:54,2021,Spring,PrimeTime,T-City
4503,10355,20,5,1,22,8,31700,158500,20s,Medium-Price,2021-01-03 14:00:47,Monday,14:00:47,2021,Winter,DayTime,B-City
4504,10372,20,4,1,29,7,26400,105600,20s,Medium-Price,2021-02-28 21:27:22,Saturday,21:27:22,2021,Winter,PrimeTime,T-City
4505,10098,10,3,0,34,4,41000,451000,30s,High-Price,2021-02-12 22:56:12,Friday,22:56:12,2021,Winter,PrimeTime,K-State
4506,10970,20,4,1,30,6,21300,85200,20s,Medium-Price,2021-03-01 22:03:43,Saturday,22:03:43,2021,Spring,PrimeTime,I-City
4507,10156,10,1,0,33,6,38700,38700,30s,High-Price,2021-03-22 20:28:36,Wednesday,20:28:36,2021,Spring,PrimeTime,I-City
4508,10984,20,6,1,18,6,31700,1077800,10s,Medium-Price,2021-03-09 19:39:20,Sunday,19:39:20,2021,Spring,PrimeTime,I-City
4509,10960,10,1,1,28,6,41000,41000,20s,High-Price,2021-01-28 22:23:36,Friday,22:23:36,2021,Winter,PrimeTime,I-City
4510,10564,10,4,0,22,5,41300,784700,20s,High-Price,2021-02-13 13:39:23,Sunday,13:39:23,2021,Winter,DayTime,S-City
4511,10572,20,5,1,23,7,23300,512600,20s,Medium-Price,2021-02-21 23:38:36,Monday,23:38:36,2021,Winter,PrimeTime,T-City
4512,10677,20,3,1,38,7,22900,68700,30s,Medium-Price,2021-01-01 22:47:58,Monday,22:47:58,2021,Winter,PrimeTime,T-City
4513,10689,10,1,0,22,7,40200,40200,20s,High-Price,2021-02-13 21:08:39,Sunday,21:08:39,2021,Winter,PrimeTime,T-City
4514,10226,10,5,0,26,6,40200,201000,20s,High-Price,2021-02-11 21:06:19,Friday,21:06:19,2021,Winter,PrimeTime,I-City
4515,10396,10,2,0,23,6,38000,76000,20s,High-Price,2021-03-15 11:39:27,Friday,11:39:27,2021,Spring,DayTime,I-City
4516,10238,10,7,0,23,5,40800,285600,20s,High-Price,2021-01-29 20:50:43,Monday,20:50:43,2021,Winter,PrimeTime,S-City
4517,10585,10,5,0,20,5,40000,960000,10s,High-Price,2021-02-10 21:10:32,Thursday,21:10:32,2021,Winter,PrimeTime,S-City
4518,10748,10,5,0,30,10,37400,187000,20s,High-Price,2021-02-04 21:42:37,Saturday,21:42:37,2021,Winter,PrimeTime,G-City
4519,10495,10,8,0,29,5,40300,685100,20s,High-Price,2021-03-07 18:57:51,Wednesday,18:57:51,2021,Spring,DayTime,S-City
4520,10862,10,5,0,28,7,41600,208000,20s,High-Price,2021-02-20 21:54:52,Sunday,21:54:52,2021,Winter,PrimeTime,T-City
4521,10418,10,5,0,28,5,41200,824000,20s,High-Price,2021-03-11 07:45:35,Wednesday,07:45:35,2021,Spring,DayBreak,S-City
4522,10688,10,2,0,27,6,40800,81600,20s,High-Price,2021-02-23 14:56:12,Friday,14:56:12,2021,Winter,DayTime,I-City
4523,10143,10,2,0,34,5,38700,77400,30s,High-Price,2021-03-23 21:15:35,Sunday,21:15:35,2021,Spring,PrimeTime,S-City
4524,10991,10,5,0,22,5,41000,205000,20s,High-Price,2021-01-12 22:48:21,Wednesday,22:48:21,2021,Winter,PrimeTime,S-City
4525,10367,10,9,0,36,2,41200,370800,30s,High-Price,2021-03-03 20:00:11,Tuesday,20:00:11,2021,Spring,PrimeTime,H-City
4526,10672,10,1,0,32,6,40800,448800,30s,High-Price,2021-02-13 13:02:33,Monday,13:02:33,2021,Winter,DayTime,I-City
4527,10216,20,2,1,41,4,31700,570600,40s,Medium-Price,2021-03-12 20:03:06,Sunday,20:03:06,2021,Spring,PrimeTime,K-State
4528,10832,10,4,0,27,2,42400,169600,20s,High-Price,2021-02-15 23:59:15,Thursday,23:59:15,2021,Winter,PrimeTime,H-City
4529,10684,10,8,0,20,6,36400,691600,10s,High-Price,2021-03-09 20:26:57,Thursday,20:26:57,2021,Spring,PrimeTime,I-City
4530,10534,10,3,0,28,9,40000,3440000,20s,High-Price,2021-01-31 06:52:41,Thursday,06:52:41,2021,Winter,DayBreak,D-City
4531,10387,10,6,0,25,5,38000,228000,20s,High-Price,2021-02-04 21:22:44,Saturday,21:22:44,2021,Winter,PrimeTime,S-City
4532,10667,10,1,0,24,7,41000,41000,20s,High-Price,2021-03-02 20:52:08,Sunday,20:52:08,2021,Spring,PrimeTime,T-City
4533,10229,10,2,0,28,7,40800,81600,20s,High-Price,2021-02-03 07:48:30,Monday,07:48:30,2021,Winter,DayBreak,T-City
4534,10495,10,2,0,29,5,41000,82000,20s,High-Price,2021-02-15 20:07:03,Saturday,20:07:03,2021,Winter,PrimeTime,S-City
4535,10010,10,4,0,28,6,40200,160800,20s,High-Price,2021-03-27 23:56:39,Wednesday,23:56:39,2021,Spring,PrimeTime,I-City
4536,10386,20,4,1,29,9,28100,112400,20s,Medium-Price,2021-01-26 22:05:03,Monday,22:05:03,2021,Winter,PrimeTime,D-City
4537,10953,10,2,0,21,7,40800,856800,20s,High-Price,2021-01-25 21:56:24,Sunday,21:56:24,2021,Winter,PrimeTime,T-City
4538,10836,10,2,0,32,6,40300,80600,30s,High-Price,2021-03-07 22:49:46,Monday,22:49:46,2021,Spring,PrimeTime,I-City
4539,10850,10,3,0,23,6,41000,533000,20s,High-Price,2021-02-02 23:56:38,Tuesday,23:56:38,2021,Winter,PrimeTime,I-City
4540,10258,10,1,0,28,5,39400,39400,20s,High-Price,2021-01-14 23:48:31,Sunday,23:48:31,2021,Winter,PrimeTime,S-City
4541,10113,10,5,0,28,5,40200,201000,20s,High-Price,2021-02-07 23:03:03,Sunday,23:03:03,2021,Winter,PrimeTime,S-City
4542,10287,10,1,1,24,5,43600,523200,20s,High-Price,2021-03-16 22:36:05,Thursday,22:36:05,2021,Spring,PrimeTime,S-City
4543,10547,10,7,0,43,4,36800,257600,40s,High-Price,2021-01-18 22:42:27,Friday,22:42:27,2021,Winter,PrimeTime,K-State
4544,10994,10,1,0,29,6,38000,38000,20s,High-Price,2021-02-09 23:33:33,Monday,23:33:33,2021,Winter,PrimeTime,I-City
4545,10944,10,3,0,36,5,39400,2127600,30s,High-Price,2021-03-20 20:31:09,Wednesday,20:31:09,2021,Spring,PrimeTime,S-City
4546,10945,20,8,1,20,10,22800,478800,10s,Medium-Price,2021-03-15 20:54:13,Saturday,20:54:13,2021,Spring,PrimeTime,G-City
4547,10011,20,1,1,25,5,22800,22800,20s,Medium-Price,2021-01-14 20:43:43,Thursday,20:43:43,2021,Winter,PrimeTime,S-City
4548,10250,10,6,0,26,5,40000,240000,20s,High-Price,2021-01-25 21:11:12,Saturday,21:11:12,2021,Winter,PrimeTime,S-City
4549,10647,10,7,0,26,3,41900,293300,20s,High-Price,2021-01-06 20:50:17,Saturday,20:50:17,2021,Winter,PrimeTime,P-City
4550,10518,20,3,1,32,4,22900,68700,30s,Medium-Price,2021-02-09 20:50:10,Sunday,20:50:10,2021,Winter,PrimeTime,K-State
4551,10299,10,10,0,29,7,39400,472800,20s,High-Price,2021-03-04 22:50:19,Sunday,22:50:19,2021,Spring,PrimeTime,T-City
4552,10199,10,6,0,46,8,39400,827400,40s,High-Price,2021-03-11 21:26:32,Wednesday,21:26:32,2021,Spring,PrimeTime,B-City
4553,10106,10,2,0,23,2,40800,81600,20s,High-Price,2021-02-13 21:35:02,Saturday,21:35:02,2021,Winter,PrimeTime,H-City
4554,10679,10,3,0,29,6,40000,2080000,20s,High-Price,2021-03-28 23:25:56,Wednesday,23:25:56,2021,Spring,PrimeTime,I-City
4555,10518,20,2,1,32,4,22900,45800,30s,Medium-Price,2021-02-17 23:49:23,Wednesday,23:49:23,2021,Winter,PrimeTime,K-State
4556,10317,20,10,1,24,8,29300,293000,20s,Medium-Price,2021-01-13 20:01:25,Sunday,20:01:25,2021,Winter,PrimeTime,B-City
4557,10671,10,7,0,26,6,40100,280700,20s,High-Price,2021-03-24 20:20:02,Saturday,20:20:02,2021,Spring,PrimeTime,I-City
4558,10572,20,3,1,23,7,23300,69900,20s,Medium-Price,2021-02-15 14:51:14,Tuesday,14:51:14,2021,Winter,DayTime,T-City
4559,10009,10,10,1,22,5,38400,384000,20s,High-Price,2021-03-12 08:38:22,Tuesday,08:38:22,2021,Spring,DayTime,S-City
4560,10192,10,5,0,22,4,40100,200500,20s,High-Price,2021-02-16 23:34:01,Wednesday,23:34:01,2021,Winter,PrimeTime,K-State
4561,10210,10,2,0,28,4,39400,78800,20s,High-Price,2021-01-11 22:16:26,Wednesday,22:16:26,2021,Winter,PrimeTime,K-State
4562,10376,10,2,0,59,5,43100,86200,50s,High-Price,2021-01-18 21:36:48,Saturday,21:36:48,2021,Winter,PrimeTime,S-City
4563,10599,10,2,0,26,5,36600,402600,20s,High-Price,2021-02-02 11:55:37,Monday,11:55:37,2021,Winter,DayTime,S-City
4564,10132,10,4,0,26,7,40200,160800,20s,High-Price,2021-02-16 21:57:01,Monday,21:57:01,2021,Winter,PrimeTime,T-City
4565,10784,10,4,0,29,4,41000,451000,20s,High-Price,2021-01-12 23:29:10,Saturday,23:29:10,2021,Winter,PrimeTime,K-State
4566,10615,10,7,0,30,3,40100,1884700,20s,High-Price,2021-02-26 21:24:05,Sunday,21:24:05,2021,Winter,PrimeTime,P-City
4567,10367,10,5,0,36,2,38000,456000,30s,High-Price,2021-02-02 13:45:29,Saturday,13:45:29,2021,Winter,DayTime,H-City
4568,10501,10,4,0,26,1,38000,950000,20s,High-Price,2021-03-07 22:12:21,Saturday,22:12:21,2021,Spring,PrimeTime,Y-City
4569,10863,10,4,0,24,4,41000,164000,20s,High-Price,2021-01-27 20:00:08,Thursday,20:00:08,2021,Winter,PrimeTime,K-State
4570,10007,10,4,0,32,5,38400,576000,30s,High-Price,2021-03-13 06:41:01,Monday,06:41:01,2021,Spring,DayBreak,S-City
4571,10606,10,3,0,20,7,41600,124800,10s,High-Price,2021-03-19 21:19:44,Thursday,21:19:44,2021,Spring,PrimeTime,T-City
4572,10023,30,9,0,19,5,5100,45900,10s,Low-Price,2021-03-19 23:16:13,Friday,23:16:13,2021,Spring,PrimeTime,S-City
4573,10011,20,5,1,25,5,22800,114000,20s,Medium-Price,2021-03-16 21:40:46,Tuesday,21:40:46,2021,Spring,PrimeTime,S-City
4574,10669,10,2,0,25,4,37500,600000,20s,High-Price,2021-03-02 23:31:18,Wednesday,23:31:18,2021,Spring,PrimeTime,K-State
4575,10904,10,1,0,28,4,39400,39400,20s,High-Price,2021-02-08 20:11:54,Saturday,20:11:54,2021,Winter,PrimeTime,K-State
4576,10348,10,9,0,32,4,42400,381600,30s,High-Price,2021-03-26 06:13:12,Tuesday,06:13:12,2021,Spring,DayBreak,K-State
4577,10497,20,4,1,20,6,26500,106000,10s,Medium-Price,2021-01-24 23:28:22,Monday,23:28:22,2021,Winter,PrimeTime,I-City
4578,10084,10,2,0,35,9,39400,78800,30s,High-Price,2021-01-28 21:09:07,Sunday,21:09:07,2021,Winter,PrimeTime,D-City
4579,10515,20,1,1,32,5,22600,22600,30s,Medium-Price,2021-01-29 13:49:04,Monday,13:49:04,2021,Winter,DayTime,S-City
4580,10372,20,2,1,29,7,29300,58600,20s,Medium-Price,2021-03-14 11:55:40,Sunday,11:55:40,2021,Spring,DayTime,T-City
4581,10328,20,2,1,27,6,29300,58600,20s,Medium-Price,2021-03-03 22:33:11,Wednesday,22:33:11,2021,Spring,PrimeTime,I-City
4582,10461,10,6,0,56,5,43100,517200,50s,High-Price,2021-03-17 22:39:35,Tuesday,22:39:35,2021,Spring,PrimeTime,S-City
4583,10180,30,2,0,17,5,16600,33200,10s,Low-Price,2021-02-02 22:57:55,Monday,22:57:55,2021,Winter,PrimeTime,S-City
4584,10276,10,9,0,34,1,40000,360000,30s,High-Price,2021-01-28 20:10:39,Sunday,20:10:39,2021,Winter,PrimeTime,Y-City
4585,10244,10,9,0,29,5,41600,374400,20s,High-Price,2021-02-10 23:57:59,Tuesday,23:57:59,2021,Winter,PrimeTime,S-City
4586,10607,10,8,0,25,5,40000,320000,20s,High-Price,2021-02-02 20:00:47,Monday,20:00:47,2021,Winter,PrimeTime,S-City
4587,10799,10,6,0,31,7,40800,244800,30s,High-Price,2021-01-24 12:42:49,Friday,12:42:49,2021,Winter,DayTime,T-City
4588,10127,10,1,0,27,4,40100,40100,20s,High-Price,2021-02-04 21:40:12,Monday,21:40:12,2021,Winter,PrimeTime,K-State
4589,10284,10,9,0,26,6,41600,374400,20s,High-Price,2021-01-06 23:32:17,Monday,23:32:17,2021,Winter,PrimeTime,I-City
4590,10784,10,9,0,29,4,40000,480000,20s,High-Price,2021-03-10 22:44:46,Monday,22:44:46,2021,Spring,PrimeTime,K-State
4591,10048,20,2,1,29,7,26500,53000,20s,Medium-Price,2021-01-05 21:43:54,Saturday,21:43:54,2021,Winter,PrimeTime,T-City
4592,10536,10,9,0,29,2,38700,464400,20s,High-Price,2021-03-18 23:45:28,Friday,23:45:28,2021,Spring,PrimeTime,H-City
4593,10955,10,6,0,31,5,43600,261600,30s,High-Price,2021-02-28 20:35:38,Friday,20:35:38,2021,Winter,PrimeTime,S-City
4594,10863,10,9,0,24,4,38000,342000,20s,High-Price,2021-02-07 21:11:44,Friday,21:11:44,2021,Winter,PrimeTime,K-State
4595,10980,10,2,1,19,6,43100,86200,10s,High-Price,2021-01-27 21:52:13,Monday,21:52:13,2021,Winter,PrimeTime,I-City
4596,10137,10,4,0,24,7,41900,167600,20s,High-Price,2021-02-28 21:20:52,Tuesday,21:20:52,2021,Winter,PrimeTime,T-City
4597,10654,10,1,0,37,6,37200,37200,30s,High-Price,2021-02-19 20:21:46,Friday,20:21:46,2021,Winter,PrimeTime,I-City
4598,10295,10,10,0,22,6,38700,425700,20s,High-Price,2021-02-24 21:09:35,Friday,21:09:35,2021,Winter,PrimeTime,I-City
4599,10679,10,9,0,29,6,39400,551600,20s,High-Price,2021-01-08 06:00:50,Tuesday,06:00:50,2021,Winter,DayBreak,I-City
4600,10259,10,1,0,30,4,42300,42300,20s,High-Price,2021-02-28 23:34:44,Tuesday,23:34:44,2021,Winter,PrimeTime,K-State
4601,10811,10,4,0,24,5,39400,709200,20s,High-Price,2021-02-15 21:56:26,Friday,21:56:26,2021,Winter,PrimeTime,S-City
4602,10052,10,7,0,39,5,38000,266000,30s,High-Price,2021-03-03 20:21:15,Wednesday,20:21:15,2021,Spring,PrimeTime,S-City
4603,10069,10,4,0,27,6,41900,167600,20s,High-Price,2021-03-22 23:24:34,Thursday,23:24:34,2021,Spring,PrimeTime,I-City
4604,10807,10,10,0,24,5,41900,419000,20s,High-Price,2021-01-12 23:53:53,Saturday,23:53:53,2021,Winter,PrimeTime,S-City
